mlsfc,mcate_cd,Sex,Age,Month,time,day,fav_plc,click
식당,80622,M,54,7,16,목,관광지,0
식당,80622,F,44,2,6,수,식당,1
식당,80622,F,45,7,21,토,관광지,1
식당,80622,F,52,12,24,토,식당,1
식당,80615,F,16,6,2,목,레포츠,1
식당,80615,M,33,1,23,월,관광지,0
식당,80615,M,41,11,2,수,쇼핑,0
식당,80615,M,52,10,3,토,기타문화공간,0
식당,80615,F,42,5,11,토,기타문화공간,1
식당,80615,F,44,11,16,토,관광지,1
식당,80615,M,55,10,19,수,기타문화공간,1
식당,80615,M,25,9,19,금,문화시설,1
식당,80615,F,48,7,1,목,쇼핑,0
식당,80615,M,33,12,10,금,쇼핑,1
식당,80615,F,43,7,7,수,문화시설,0
식당,80615,F,17,2,3,일,기타문화공간,0
식당,80615,M,33,1,5,수,관광지,0
식당,80615,M,58,8,1,금,식당,0
식당,80615,M,48,10,14,화,식당,0
식당,80615,F,25,6,13,수,관광지,1
식당,80615,M,18,4,23,화,기타문화공간,1
식당,80615,F,46,8,5,수,레포츠,0
식당,80615,F,28,7,13,화,쇼핑,1
식당,80615,M,17,2,5,화,쇼핑,1
식당,80615,F,24,12,23,목,관광지,1
식당,80615,M,29,2,15,월,기타문화공간,0
식당,80615,F,28,7,11,목,관광지,1
식당,80615,F,26,6,12,목,쇼핑,1
식당,80615,F,56,4,15,금,쇼핑,0
식당,80615,F,22,3,13,월,레포츠,1
식당,80615,M,45,10,24,일,문화시설,0
식당,80615,M,42,11,11,화,식당,1
식당,80615,M,18,1,12,금,레포츠,1
식당,80615,M,16,3,1,토,식당,0
식당,80615,M,30,6,21,목,기타문화공간,0
식당,80615,F,26,3,19,월,문화시설,1
식당,80615,M,54,2,14,금,기타문화공간,1
식당,80615,M,18,8,23,월,문화시설,1
식당,80615,M,21,9,16,목,기타문화공간,1
식당,80615,M,40,8,17,금,문화시설,1
식당,80626,M,53,6,19,토,기타문화공간,1
식당,80626,F,31,7,12,수,기타문화공간,1
식당,80626,M,23,1,4,수,문화시설,0
식당,80626,M,17,1,18,월,쇼핑,1
식당,80626,M,28,12,1,일,문화시설,0
식당,80626,M,41,2,2,목,식당,0
식당,80626,M,42,4,1,수,관광지,1
식당,80626,M,19,12,14,화,관광지,0
식당,80626,F,47,3,19,금,관광지,1
식당,80626,F,36,2,1,일,레포츠,1
식당,80626,F,22,3,11,수,식당,0
식당,80626,M,41,12,16,일,문화시설,1
식당,80626,F,42,5,14,토,기타문화공간,1
식당,80626,M,37,3,5,월,문화시설,0
식당,80626,M,30,1,11,월,관광지,1
식당,80626,M,50,6,13,월,식당,1
식당,80626,M,42,12,21,화,관광지,1
식당,80626,M,43,4,18,금,쇼핑,1
식당,80626,F,26,7,18,화,관광지,1
식당,80626,F,21,4,7,금,기타문화공간,1
식당,80626,M,19,6,21,일,기타문화공간,1
식당,80626,F,23,9,15,일,쇼핑,1
식당,80626,M,46,10,22,월,문화시설,0
식당,80626,M,21,5,2,수,문화시설,0
식당,80626,M,18,6,12,목,관광지,1
식당,80626,M,15,11,24,토,기타문화공간,1
식당,80626,M,37,9,8,수,식당,1
식당,80626,M,23,6,4,토,기타문화공간,0
식당,80626,F,32,9,10,금,문화시설,0
식당,80626,F,34,12,12,화,기타문화공간,1
식당,80626,F,58,9,18,목,문화시설,1
식당,80626,F,30,11,24,토,쇼핑,1
식당,81007,M,49,11,22,일,쇼핑,1
식당,81011,M,52,4,20,수,식당,0
식당,81001,F,53,4,10,수,식당,1
식당,81024,M,25,4,11,금,문화시설,1
식당,81024,F,16,6,24,월,레포츠,1
식당,81024,M,44,9,8,화,식당,1
식당,81024,F,25,6,7,금,관광지,1
식당,81024,F,21,2,17,목,기타문화공간,0
식당,81024,M,33,6,19,금,관광지,1
식당,81024,F,53,5,21,일,관광지,1
식당,81024,F,59,5,15,토,레포츠,1
식당,81024,M,49,12,4,토,기타문화공간,0
식당,81024,F,37,3,10,화,관광지,0
식당,81024,F,47,9,23,금,문화시설,0
식당,81024,F,53,1,11,일,기타문화공간,0
식당,81024,F,28,6,19,목,식당,1
식당,81024,M,16,12,12,월,기타문화공간,1
식당,81024,M,45,7,9,수,기타문화공간,0
식당,81024,M,39,3,13,월,레포츠,1
식당,81024,F,47,1,19,수,식당,1
식당,81024,M,17,7,14,일,식당,0
식당,81024,M,39,6,13,토,레포츠,1
식당,81024,F,27,10,10,일,쇼핑,0
식당,81024,F,18,5,15,일,쇼핑,1
식당,81024,F,34,12,24,일,식당,1
식당,81024,M,26,8,22,화,레포츠,1
식당,81024,M,40,7,9,화,기타문화공간,1
식당,81024,F,54,10,4,토,기타문화공간,0
식당,81024,M,38,6,1,금,문화시설,0
식당,81024,M,55,9,17,일,쇼핑,0
식당,81024,F,30,2,9,일,쇼핑,0
식당,81024,M,19,2,20,일,식당,1
식당,81024,M,24,10,13,월,문화시설,1
식당,81024,M,43,6,21,토,쇼핑,1
식당,81024,F,33,6,20,토,쇼핑,1
식당,81024,F,45,1,15,금,쇼핑,0
식당,81024,F,53,7,6,금,레포츠,0
식당,81024,F,59,10,10,화,기타문화공간,1
식당,81024,M,17,10,19,화,식당,1
식당,81024,M,40,5,6,토,레포츠,0
식당,81024,F,41,12,7,월,쇼핑,0
식당,81024,F,30,5,10,화,식당,1
식당,81024,F,14,11,14,일,레포츠,1
식당,81024,M,46,8,18,월,문화시설,1
식당,81024,M,52,1,18,수,쇼핑,1
식당,81024,F,15,5,8,일,관광지,0
식당,81024,M,25,5,12,목,레포츠,1
식당,81024,F,48,9,12,수,레포츠,1
식당,81024,F,15,4,22,수,관광지,1
식당,81024,F,41,10,23,화,식당,0
식당,81024,M,46,9,17,토,식당,1
식당,81024,M,34,12,5,월,식당,0
식당,81024,M,28,9,7,화,레포츠,1
식당,81024,M,50,2,20,목,식당,0
식당,81024,M,42,12,6,화,식당,1
식당,80615,M,29,4,2,일,레포츠,0
식당,80615,F,19,5,19,일,관광지,1
식당,80615,F,55,12,20,토,문화시설,1
식당,80615,F,49,3,24,화,레포츠,1
식당,80615,M,59,10,8,수,식당,1
식당,80615,M,35,12,16,금,관광지,1
식당,80615,M,44,6,21,목,문화시설,0
식당,80615,M,42,11,1,금,레포츠,1
식당,80615,F,17,9,1,목,식당,1
식당,80615,M,39,3,9,화,쇼핑,1
식당,80615,M,57,6,16,수,레포츠,1
식당,80615,F,21,7,18,화,식당,1
식당,80615,M,15,7,1,수,쇼핑,1
식당,80615,M,38,8,2,월,식당,1
식당,80615,M,32,3,18,화,쇼핑,1
식당,80615,F,19,5,18,목,관광지,1
식당,80615,M,20,3,5,수,관광지,0
식당,80615,F,30,8,5,화,식당,0
식당,80615,M,47,10,22,화,관광지,1
식당,80615,M,25,2,20,일,레포츠,0
식당,80615,F,19,4,8,월,레포츠,1
식당,80615,M,39,11,9,금,관광지,0
식당,80615,M,50,1,20,금,레포츠,0
식당,80615,M,33,2,23,일,기타문화공간,0
식당,80615,M,59,6,22,토,관광지,1
식당,80615,F,23,4,7,수,관광지,0
식당,80615,M,18,1,18,수,관광지,1
식당,80615,F,34,2,1,목,관광지,0
식당,80615,M,31,6,11,토,식당,1
식당,80615,F,37,9,14,화,레포츠,0
식당,80616,M,39,9,8,수,레포츠,0
식당,81008,M,46,3,14,화,식당,0
식당,80615,M,40,12,12,월,식당,1
식당,80615,F,36,3,1,수,쇼핑,1
식당,80615,M,34,8,21,월,문화시설,0
식당,80615,M,26,4,16,금,문화시설,0
식당,80615,M,42,11,24,수,문화시설,0
식당,80615,F,42,7,10,화,기타문화공간,1
식당,80615,M,41,9,10,수,문화시설,1
식당,80615,F,29,10,8,목,문화시설,1
식당,80615,M,29,2,18,토,레포츠,1
식당,80615,M,41,8,13,화,쇼핑,1
식당,80615,F,29,1,9,토,기타문화공간,0
식당,80615,F,37,11,10,화,문화시설,0
식당,80615,M,59,6,17,화,쇼핑,0
식당,80615,M,16,7,17,토,관광지,0
식당,80615,M,15,9,20,월,식당,1
식당,80615,F,19,11,14,금,쇼핑,1
식당,80615,F,39,12,14,금,식당,0
식당,80615,M,36,4,22,목,기타문화공간,1
식당,80615,M,25,10,12,월,문화시설,1
식당,80615,M,38,9,2,금,쇼핑,0
식당,80615,F,35,7,11,금,쇼핑,1
식당,80615,F,53,1,10,목,쇼핑,1
식당,80615,M,57,5,13,수,관광지,1
식당,80615,M,54,4,16,수,문화시설,0
식당,80615,F,48,4,17,수,레포츠,1
식당,80615,M,17,1,11,화,문화시설,0
식당,80615,F,20,7,14,토,관광지,0
식당,80615,F,26,1,22,금,문화시설,0
식당,80615,M,25,3,23,수,식당,1
식당,80615,F,40,10,7,수,레포츠,0
식당,80615,F,18,9,1,일,관광지,0
식당,80615,M,42,12,16,금,레포츠,1
식당,80615,M,31,5,15,수,식당,1
식당,80616,M,41,4,8,월,관광지,0
식당,80616,F,17,10,12,월,레포츠,1
식당,80616,F,46,8,8,토,레포츠,1
식당,80616,M,42,5,24,월,관광지,1
식당,80616,M,22,11,16,토,기타문화공간,0
식당,80616,F,18,3,21,목,레포츠,1
식당,80616,F,50,3,20,금,관광지,1
식당,80616,F,18,4,15,목,문화시설,0
식당,80616,F,37,11,22,수,기타문화공간,1
식당,80616,M,39,12,1,화,관광지,1
식당,80616,F,27,5,22,화,레포츠,0
식당,80616,F,24,1,19,금,쇼핑,1
식당,80616,F,22,4,10,토,식당,0
식당,80616,F,23,3,12,목,쇼핑,1
식당,80616,F,58,2,15,일,식당,1
식당,81001,F,32,9,1,토,레포츠,1
식당,80623,M,33,2,7,일,관광지,1
식당,80623,M,25,5,4,일,문화시설,0
식당,80623,F,32,3,5,수,쇼핑,0
식당,80623,M,30,9,9,수,쇼핑,1
식당,80623,F,25,4,11,화,관광지,0
식당,80623,F,39,6,23,목,기타문화공간,0
식당,80623,M,44,5,10,목,식당,1
식당,80623,M,35,9,17,수,관광지,0
식당,80623,F,39,5,23,월,레포츠,1
식당,80623,M,33,6,10,수,문화시설,1
식당,80623,F,47,9,23,금,문화시설,1
식당,80623,M,51,2,1,월,레포츠,1
식당,80623,F,27,7,20,화,레포츠,0
식당,80623,M,20,1,18,수,문화시설,1
식당,80623,M,19,6,24,토,관광지,1
식당,80623,F,31,6,8,토,관광지,1
식당,80623,M,39,11,8,일,기타문화공간,1
식당,80623,M,38,3,14,일,문화시설,1
식당,80623,F,37,8,20,금,관광지,1
식당,80623,M,55,2,18,화,식당,1
식당,80623,F,28,8,20,목,레포츠,1
식당,80623,F,36,11,13,화,쇼핑,1
식당,80623,M,17,7,14,월,관광지,0
식당,80623,F,14,8,8,목,식당,0
식당,80623,M,44,7,4,수,쇼핑,0
식당,80623,F,20,1,11,수,쇼핑,0
식당,80623,M,24,9,5,월,식당,0
식당,80623,F,56,5,3,목,레포츠,0
식당,80616,F,17,3,11,월,문화시설,1
식당,80616,M,24,5,12,월,기타문화공간,1
식당,80616,M,16,4,5,일,식당,1
식당,80616,M,22,5,22,일,레포츠,1
식당,80615,M,33,2,8,수,관광지,1
식당,81001,M,27,9,7,일,관광지,0
식당,81011,M,46,1,1,화,식당,0
식당,81017,M,16,10,15,목,문화시설,0
식당,81201,M,30,6,14,월,기타문화공간,1
식당,81001,M,20,2,1,목,쇼핑,0
식당,81001,M,27,12,5,토,쇼핑,0
식당,81001,M,24,12,11,목,식당,1
식당,81502,F,38,10,23,토,식당,1
식당,81017,F,32,12,15,토,쇼핑,1
식당,81001,M,42,12,21,목,문화시설,1
식당,81001,F,47,11,1,월,식당,0
식당,81001,M,22,11,5,일,쇼핑,0
식당,81001,M,19,12,2,화,레포츠,1
식당,81001,M,42,2,16,토,쇼핑,0
식당,81017,F,14,12,22,월,관광지,1
식당,81001,M,59,2,13,토,쇼핑,1
식당,81001,M,46,7,14,월,문화시설,0
식당,81001,M,47,8,8,월,기타문화공간,1
식당,81101,F,53,10,3,금,기타문화공간,0
식당,80616,M,25,12,17,월,쇼핑,1
식당,81001,M,20,6,8,화,문화시설,0
식당,81001,M,33,9,20,일,문화시설,0
식당,81001,F,27,3,12,월,관광지,1
식당,81501,M,40,8,14,일,식당,1
식당,81017,F,17,9,17,월,기타문화공간,0
식당,81001,F,36,10,7,수,문화시설,1
식당,81001,F,19,8,21,일,기타문화공간,0
식당,81001,F,46,3,23,수,레포츠,0
식당,81005,F,49,11,7,토,관광지,0
식당,81001,F,16,12,16,화,기타문화공간,1
식당,81001,F,18,10,3,토,문화시설,0
식당,81001,F,26,8,7,월,레포츠,0
식당,81101,M,58,11,2,화,기타문화공간,1
식당,81001,M,21,4,11,토,기타문화공간,1
식당,81001,F,14,2,14,수,레포츠,0
식당,81001,M,17,12,8,토,문화시설,1
식당,81001,M,55,3,4,금,관광지,1
식당,81001,F,54,11,16,토,식당,0
식당,81102,F,16,12,8,금,관광지,1
식당,81001,F,35,11,22,월,문화시설,0
식당,81101,F,45,11,21,수,문화시설,1
식당,81017,M,33,12,18,월,관광지,1
식당,81001,M,35,9,12,수,관광지,1
식당,81001,F,27,8,9,금,쇼핑,0
식당,81001,M,55,12,21,목,레포츠,1
식당,81001,M,59,6,18,토,식당,1
식당,81001,F,32,4,8,토,관광지,0
식당,81001,F,20,6,21,화,문화시설,0
식당,81001,F,48,8,17,수,레포츠,0
식당,81001,M,33,3,5,수,기타문화공간,1
식당,81101,F,25,1,6,목,관광지,1
식당,81011,F,19,6,9,화,레포츠,0
식당,81001,F,58,7,24,월,식당,1
식당,81001,F,27,1,14,일,레포츠,0
식당,81001,M,14,11,4,목,쇼핑,0
식당,81001,M,56,10,17,월,기타문화공간,0
식당,81001,M,57,8,15,목,관광지,0
식당,81101,F,24,4,12,월,문화시설,1
식당,80615,M,56,12,19,수,관광지,1
식당,81001,M,26,9,21,토,기타문화공간,0
식당,81017,F,53,9,20,월,문화시설,0
식당,81001,M,46,8,18,금,레포츠,1
식당,81015,F,57,8,15,토,쇼핑,1
식당,81017,F,55,11,19,수,쇼핑,1
식당,81001,F,42,8,17,토,레포츠,0
식당,81001,F,23,9,1,수,문화시설,0
식당,81001,F,49,11,8,토,식당,1
식당,81001,M,15,8,19,월,기타문화공간,1
식당,81502,F,57,5,21,월,쇼핑,0
식당,81010,F,54,6,9,화,식당,1
식당,81001,M,54,9,3,금,레포츠,0
식당,80615,M,34,10,12,목,식당,1
식당,81001,F,48,10,17,수,관광지,1
식당,81001,F,43,8,22,일,문화시설,0
식당,81012,F,59,5,3,화,관광지,1
식당,81001,M,33,4,8,수,쇼핑,0
식당,81007,F,41,5,13,목,관광지,1
식당,81401,M,54,11,18,수,문화시설,1
식당,81011,M,25,12,22,월,쇼핑,1
식당,81001,M,39,11,9,화,문화시설,0
식당,81001,F,30,9,5,월,식당,0
식당,81001,F,26,9,13,수,문화시설,1
식당,81001,M,19,1,15,목,레포츠,1
식당,81001,M,59,4,21,일,관광지,1
식당,81001,M,19,9,18,목,레포츠,1
식당,81001,M,24,2,20,금,레포츠,0
식당,81001,M,46,9,17,금,문화시설,1
식당,81017,F,34,3,6,월,문화시설,0
식당,81101,F,26,11,12,토,기타문화공간,1
식당,81001,M,34,10,7,일,식당,1
식당,81001,F,48,5,4,금,문화시설,0
식당,81101,M,48,7,6,월,문화시설,0
식당,81001,M,34,7,12,목,관광지,1
식당,81017,F,26,7,19,월,관광지,1
식당,81010,F,55,6,24,목,기타문화공간,0
식당,81201,F,18,6,24,일,기타문화공간,1
식당,81017,F,15,2,2,화,기타문화공간,1
식당,81001,M,53,7,5,일,레포츠,0
식당,81017,M,57,5,24,토,쇼핑,0
식당,81001,M,44,7,18,일,레포츠,1
식당,80617,F,38,4,23,월,쇼핑,0
식당,81101,M,45,10,14,수,문화시설,0
식당,81001,M,56,10,4,금,식당,1
식당,81001,F,52,10,15,화,관광지,0
식당,81001,F,36,4,18,목,문화시설,1
식당,81001,M,33,3,9,월,쇼핑,0
식당,81001,M,24,11,22,수,관광지,0
식당,81001,F,53,5,11,수,레포츠,1
식당,81001,M,49,1,21,금,문화시설,0
식당,81017,F,41,4,7,화,기타문화공간,0
식당,81001,F,25,4,13,월,기타문화공간,1
식당,81001,F,26,8,12,일,쇼핑,1
식당,80615,M,20,3,12,목,쇼핑,1
식당,81017,M,57,3,22,수,레포츠,1
식당,81001,F,42,1,23,목,문화시설,0
식당,81001,M,35,4,7,목,문화시설,1
식당,81001,M,58,7,1,화,문화시설,0
식당,81001,M,28,5,23,일,쇼핑,0
식당,81001,M,23,3,14,일,문화시설,1
식당,81017,M,46,7,17,화,기타문화공간,0
식당,81101,M,38,5,18,수,문화시설,1
식당,81001,F,39,2,22,금,쇼핑,1
식당,81001,F,21,10,22,수,식당,0
식당,81001,F,47,1,15,금,기타문화공간,0
식당,81017,F,44,9,13,화,쇼핑,1
식당,81017,F,51,7,15,금,쇼핑,0
식당,81001,M,59,6,5,일,레포츠,0
식당,81001,F,49,6,17,일,레포츠,1
식당,81101,M,25,10,10,수,기타문화공간,1
식당,81001,F,38,12,16,목,관광지,1
식당,81001,F,53,10,2,월,식당,0
식당,81001,M,58,8,18,수,관광지,1
식당,81001,F,38,7,2,월,문화시설,0
식당,81001,F,31,3,7,화,문화시설,0
식당,81001,M,50,1,22,금,관광지,1
식당,81001,F,57,12,23,월,문화시설,0
식당,80615,F,14,2,10,금,문화시설,1
식당,81017,M,26,1,17,화,레포츠,1
식당,81017,M,14,4,22,토,쇼핑,0
식당,81102,F,44,3,18,목,식당,1
식당,81001,F,40,3,18,금,식당,1
식당,81004,M,15,2,23,금,기타문화공간,0
식당,81101,M,55,10,10,목,관광지,0
식당,81001,M,28,6,18,토,문화시설,1
식당,81001,M,20,10,7,목,레포츠,1
식당,81001,M,21,11,9,화,문화시설,1
식당,81001,M,49,12,9,목,레포츠,0
식당,80616,F,58,5,10,월,문화시설,0
식당,81001,M,37,11,3,일,기타문화공간,0
식당,81001,F,40,7,21,목,관광지,0
식당,81017,M,22,1,20,월,기타문화공간,0
식당,81101,M,34,5,14,월,쇼핑,1
식당,81001,F,18,6,22,금,쇼핑,0
식당,81001,M,33,3,18,토,레포츠,1
식당,81001,F,59,12,24,월,식당,1
식당,81010,M,36,2,23,월,기타문화공간,1
식당,81001,M,32,6,21,목,쇼핑,0
식당,81202,M,42,6,24,화,관광지,0
식당,81001,M,58,12,5,월,기타문화공간,1
식당,81001,F,23,2,17,토,기타문화공간,0
식당,81001,M,25,8,13,일,관광지,1
식당,80615,F,52,5,9,수,레포츠,1
식당,81001,F,44,4,4,목,레포츠,0
식당,81005,F,42,6,4,화,문화시설,0
식당,81001,M,50,8,13,화,식당,1
식당,81101,M,54,7,9,수,문화시설,1
식당,81001,F,49,12,10,일,기타문화공간,0
식당,81001,F,39,12,21,토,관광지,1
식당,81001,F,16,3,9,화,문화시설,1
식당,81201,F,17,1,13,금,레포츠,1
식당,81001,M,30,8,21,월,문화시설,0
식당,81001,M,48,11,3,수,레포츠,1
식당,81001,F,41,6,18,토,식당,1
식당,81001,F,47,10,13,월,레포츠,1
식당,81001,M,46,5,22,수,쇼핑,1
식당,81011,M,21,6,12,화,문화시설,1
식당,81101,F,47,1,17,화,레포츠,1
식당,81017,F,34,4,23,화,기타문화공간,0
식당,80615,F,20,8,23,일,식당,1
식당,81001,F,55,5,22,일,문화시설,1
식당,81017,F,49,4,16,금,쇼핑,1
식당,81001,M,28,1,18,월,문화시설,1
식당,81001,M,16,1,8,토,기타문화공간,1
식당,81001,F,37,1,10,토,관광지,1
식당,81101,F,29,4,16,금,기타문화공간,0
식당,81001,M,20,9,15,일,쇼핑,0
식당,81001,M,36,10,8,월,관광지,1
식당,81001,M,27,5,18,수,기타문화공간,1
식당,81001,F,31,6,2,토,관광지,1
식당,80615,M,19,3,19,월,기타문화공간,1
식당,81017,M,33,4,19,일,문화시설,1
식당,81001,F,35,7,14,토,문화시설,1
식당,81101,F,24,1,13,화,문화시설,1
식당,81001,M,24,4,13,토,식당,1
식당,81001,M,57,12,3,토,기타문화공간,0
식당,81017,M,40,4,9,수,쇼핑,0
식당,81001,M,49,3,8,수,관광지,0
식당,81101,M,42,8,23,금,레포츠,0
식당,81001,M,46,6,10,월,관광지,1
식당,81017,M,44,4,5,금,기타문화공간,1
식당,81001,F,20,10,12,금,식당,1
식당,81001,F,55,6,10,토,문화시설,0
식당,81001,M,27,7,11,일,레포츠,0
식당,81017,M,51,6,21,월,식당,1
식당,80615,M,30,1,22,금,기타문화공간,0
식당,81017,F,40,2,24,토,기타문화공간,0
식당,81001,M,26,1,4,월,기타문화공간,0
식당,81201,M,51,12,10,토,기타문화공간,0
식당,81001,M,20,8,7,수,쇼핑,1
식당,81001,M,34,6,1,일,쇼핑,0
식당,81201,F,18,6,19,목,레포츠,1
식당,81001,F,30,2,5,화,식당,1
식당,81001,M,55,4,18,일,레포츠,1
식당,81001,M,19,6,13,일,식당,1
식당,81001,M,34,4,10,월,기타문화공간,1
식당,81101,F,29,8,14,토,식당,1
식당,81001,M,22,1,2,월,기타문화공간,0
식당,81001,M,14,8,4,수,레포츠,0
식당,81001,M,28,1,10,화,레포츠,0
식당,81001,F,21,6,16,금,문화시설,0
식당,81001,F,19,11,8,화,기타문화공간,0
식당,81010,F,19,8,16,수,문화시설,1
식당,81001,F,15,1,24,일,쇼핑,0
식당,81001,M,20,4,21,목,식당,0
식당,81001,F,29,8,22,목,기타문화공간,1
식당,80615,F,40,5,5,토,쇼핑,0
식당,81001,M,46,2,8,화,관광지,1
식당,81001,M,58,6,1,금,기타문화공간,1
식당,81001,M,17,7,9,수,식당,0
식당,81001,M,28,12,23,월,식당,1
식당,81001,F,23,11,21,수,식당,1
식당,81001,M,41,9,16,토,기타문화공간,1
식당,81001,M,52,8,24,월,기타문화공간,0
식당,81017,M,17,12,2,화,기타문화공간,0
식당,81004,F,22,6,16,화,식당,1
식당,81001,M,44,3,10,일,문화시설,1
식당,81101,F,17,1,3,목,식당,0
식당,81001,F,35,1,16,화,기타문화공간,0
식당,81001,F,33,6,9,토,기타문화공간,0
식당,81001,F,20,11,18,금,관광지,1
식당,81001,M,46,12,14,금,식당,0
식당,81101,M,35,6,20,일,관광지,0
식당,81001,M,24,1,8,일,식당,0
식당,81001,F,17,8,18,목,레포츠,1
식당,81001,F,53,3,11,월,쇼핑,1
식당,81001,M,31,6,10,화,기타문화공간,0
식당,81001,M,40,10,24,금,기타문화공간,1
식당,81001,F,53,6,1,화,문화시설,0
식당,81001,M,26,9,20,화,식당,0
식당,81001,M,27,7,17,수,관광지,1
식당,81017,M,44,10,7,수,관광지,0
식당,81001,M,41,8,18,목,레포츠,1
식당,81001,M,15,1,8,수,기타문화공간,0
식당,81001,F,22,6,15,금,관광지,0
식당,81001,F,40,10,3,수,기타문화공간,0
식당,81017,M,44,4,16,월,레포츠,0
식당,81001,M,41,8,7,화,쇼핑,0
식당,81001,F,42,10,22,토,쇼핑,0
식당,81010,F,49,2,2,화,기타문화공간,0
식당,80605,F,30,6,23,토,식당,0
식당,80615,F,51,1,5,화,식당,0
식당,80616,M,29,5,6,토,관광지,0
식당,81001,F,27,6,24,토,관광지,1
식당,81010,F,32,6,2,화,기타문화공간,1
식당,81001,F,50,2,19,화,문화시설,1
식당,81010,F,18,5,21,토,기타문화공간,1
식당,81101,F,36,6,9,월,식당,0
식당,81001,F,43,1,23,목,식당,1
식당,81001,M,51,5,2,토,기타문화공간,0
식당,81001,M,21,5,1,월,쇼핑,0
식당,81101,F,32,12,9,화,기타문화공간,1
식당,81001,F,45,8,17,일,식당,1
식당,81011,M,53,12,9,일,레포츠,0
식당,81004,M,51,5,19,일,쇼핑,1
식당,81001,M,37,10,13,일,기타문화공간,1
식당,81001,M,41,1,15,화,식당,1
식당,81101,M,27,12,3,수,문화시설,0
식당,81012,F,38,1,8,목,문화시설,1
식당,81001,F,28,11,22,수,식당,1
식당,81001,M,14,2,15,화,식당,1
식당,81101,F,54,10,13,금,식당,1
식당,81001,M,35,1,13,수,기타문화공간,1
식당,81001,F,14,6,11,월,식당,1
식당,81001,M,33,1,10,월,관광지,0
식당,81001,F,53,2,9,월,식당,0
식당,81001,M,22,9,9,일,레포츠,0
식당,81001,M,47,12,4,화,기타문화공간,1
식당,81001,M,45,3,17,일,기타문화공간,1
식당,81001,M,54,5,14,목,식당,0
식당,81001,F,57,3,14,일,식당,0
식당,81001,M,31,7,4,토,관광지,1
식당,81001,F,28,5,18,토,기타문화공간,1
식당,81001,F,58,10,12,금,쇼핑,1
식당,81001,M,58,7,23,목,관광지,0
식당,81017,M,44,7,1,수,관광지,0
식당,81001,F,49,3,17,목,식당,1
식당,80623,M,25,5,24,화,레포츠,1
식당,80615,M,35,7,16,수,레포츠,0
식당,81012,M,24,10,7,화,관광지,1
식당,81001,F,37,9,15,금,문화시설,1
식당,81005,M,35,9,8,금,관광지,1
식당,81001,M,37,6,12,토,식당,1
식당,81012,M,54,8,15,토,레포츠,0
식당,81001,M,59,8,3,화,레포츠,0
식당,81001,M,50,5,23,수,문화시설,0
식당,81001,M,53,10,18,화,식당,1
식당,81101,F,43,1,22,토,식당,0
식당,81007,F,32,10,9,목,기타문화공간,1
식당,81001,M,36,8,3,수,문화시설,0
식당,81001,M,46,6,22,월,식당,0
식당,81001,F,20,12,23,금,기타문화공간,0
식당,81001,M,18,5,21,월,레포츠,1
식당,81017,F,22,8,6,화,관광지,1
식당,81001,F,57,7,6,수,식당,1
식당,81001,M,43,12,13,토,식당,1
식당,81001,F,57,1,12,일,식당,1
식당,81017,M,15,9,9,금,문화시설,1
식당,81001,M,18,6,15,일,관광지,0
식당,81001,F,18,12,19,일,식당,1
식당,81001,F,40,11,2,수,레포츠,0
식당,81001,M,37,1,5,수,관광지,0
식당,81204,F,43,7,1,수,관광지,1
식당,81102,F,21,1,12,일,관광지,1
식당,81502,F,50,1,3,수,레포츠,1
식당,81101,M,45,9,18,화,레포츠,1
식당,81001,M,38,4,13,토,문화시설,1
식당,81001,F,16,7,24,일,레포츠,0
식당,81001,M,14,5,14,일,레포츠,1
식당,81001,F,26,4,14,일,레포츠,1
식당,81001,M,21,9,23,수,관광지,0
식당,81001,M,59,11,24,일,식당,1
식당,81001,F,53,9,9,금,쇼핑,0
식당,81017,F,45,6,13,금,문화시설,1
식당,81017,M,41,12,9,수,문화시설,1
식당,81017,M,54,9,21,월,관광지,1
식당,81001,M,32,5,21,목,식당,0
식당,81001,M,41,1,3,금,쇼핑,1
식당,81101,F,36,4,4,토,쇼핑,0
식당,81001,M,20,9,13,금,쇼핑,1
식당,81001,M,50,1,20,토,문화시설,1
식당,81101,F,22,2,2,금,관광지,0
식당,81001,M,15,11,2,수,레포츠,0
식당,81001,F,56,3,5,화,기타문화공간,0
식당,81001,M,20,1,17,목,문화시설,0
식당,81017,F,47,4,12,월,쇼핑,1
식당,81001,F,19,9,2,월,식당,1
식당,81001,M,56,3,6,일,관광지,0
식당,81001,M,29,2,23,토,문화시설,1
식당,81001,M,24,12,15,일,관광지,0
식당,81017,F,16,12,23,일,기타문화공간,1
식당,81017,M,18,4,6,화,문화시설,0
식당,81001,M,56,7,21,금,쇼핑,1
식당,81017,F,32,9,9,월,관광지,1
식당,81010,M,16,7,4,월,기타문화공간,0
식당,81001,F,54,5,13,금,쇼핑,1
식당,81001,F,38,4,24,토,쇼핑,0
식당,81001,M,56,7,8,월,관광지,1
식당,81201,F,55,2,7,일,식당,0
식당,81001,F,18,1,10,화,문화시설,1
식당,81001,F,44,3,17,화,관광지,1
식당,81005,M,43,7,22,토,식당,1
식당,81001,F,50,1,2,토,기타문화공간,0
식당,81001,M,24,9,6,월,레포츠,1
식당,81017,M,40,8,14,목,기타문화공간,0
식당,80615,F,44,8,1,화,관광지,1
식당,81001,M,54,2,5,금,관광지,0
식당,81001,M,44,9,10,목,레포츠,0
